modid,type,id,source_file,jar_file,confidence,notes
minecraft,recipe,minecraft:purple_dye_from_zyatrix,data/minecraft/recipes/purple_dye_from_zyatrix.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:purple_wool,data/minecraft/recipes/purple_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:red_wool,data/minecraft/recipes/red_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:repeater,data/minecraft/recipes/repeater.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:shulker_box,data/minecraft/recipes/shulker_box.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:stone_axe,data/minecraft/recipes/stone_axe.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:stone_hoe,data/minecraft/recipes/stone_hoe.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:stone_pickaxe,data/minecraft/recipes/stone_pickaxe.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:stone_shovel,data/minecraft/recipes/stone_shovel.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:stone_sword,data/minecraft/recipes/stone_sword.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:swet_banner,data/minecraft/recipes/swet_banner.json,aether-1.20.1-1.5.2-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:tnt,data/minecraft/recipes/tnt.json,BiomesOPlenty-1.20.1-18.0.0.592.jar,medium,recipe id
minecraft,recipe,minecraft:tnt_minecart,data/minecraft/recipes/tnt_minecart.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:trapped_chest,data/minecraft/recipes/trapped_chest.json,Quark-4.0-462.jar,medium,recipe id
minecraft,recipe,minecraft:white_dye_from_daggerbloom,data/minecraft/recipes/white_dye_from_daggerbloom.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:yellow_dye_from_aurum,data/minecraft/recipes/yellow_dye_from_aurum.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,recipe id
minecraft,recipe,minecraft:yellow_wool,data/minecraft/recipes/yellow_wool.json,Quark-4.0-462.jar,medium,recipe id
minecraft,structure,minecraft:village_taiga,data/minecraft/worldgen/structure/village_taiga.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,worldgen structure
minecraft,structure_set,minecraft:end_cities,data/minecraft/worldgen/structure_set/end_cities.json,Nullscape_1.20.x_v1.2.8.jar,high,worldgen structure set
minecraft,structure_set,minecraft:woodland_mansions,data/minecraft/worldgen/structure_set/woodland_mansions.json,dungeons-and-taverns-3.0.3.f[Forge].jar,high,worldgen structure set
minecraft,tag_item,minecraft:arrows,data/minecraft/tags/items/arrows.json,L_Enders_Cataclysm-3.29.jar,high,item tag
minecraft,tag_item,minecraft:arrows,data/minecraft/tags/items/arrows.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:arrows,data/minecraft/tags/items/arrows.json,TheOuterEnd-1.0.13.jar,high,item tag
minecraft,tag_item,minecraft:arrows,data/minecraft/tags/items/arrows.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:arrows,data/minecraft/tags/items/arrows.json,alexsmobs-1.22.9.jar,high,item tag
minecraft,tag_item,minecraft:arrows,data/minecraft/tags/items/arrows.json,iceandfire-2.1.13-1.20.1-beta-5.jar,high,item tag
minecraft,tag_item,minecraft:arrows,data/minecraft/tags/items/arrows.json,supplementaries-1.20-3.1.43-forge.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,Aquaculture-1.20.1-2.5.7.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,BetterEnd-20.0.8.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,BetterNether-20.0.10.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,aether-1.20.1-1.5.2-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,aether-redux-2.0.19-1.20.1-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,fossil-forge-1.20.1-9.3.4.0.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,iceandfire-2.1.13-1.20.1-beta-5.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,mowziesmobs-1.8.2.jar,high,item tag
minecraft,tag_item,minecraft:axes,data/minecraft/tags/items/axes.json,twilightforest-1.20.1-4.3.2508-universal.jar,high,item tag
minecraft,tag_item,minecraft:beacon_payment_items,data/minecraft/tags/items/beacon_payment_items.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item tag
minecraft,tag_item,minecraft:beacon_payment_items,data/minecraft/tags/items/beacon_payment_items.json,aether-1.20.1-1.5.2-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:beacon_payment_items,data/minecraft/tags/items/beacon_payment_items.json,create-1.20.1-6.0.7.jar,high,item tag
minecraft,tag_item,minecraft:beds,data/minecraft/tags/items/beds.json,aether-1.20.1-1.5.2-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:beds,data/minecraft/tags/items/beds.json,fossil-forge-1.20.1-9.3.4.0.jar,high,item tag
minecraft,tag_item,minecraft:boats,data/minecraft/tags/items/boats.json,BiomesOPlenty-1.20.1-18.0.0.592.jar,high,item tag
minecraft,tag_item,minecraft:boats,data/minecraft/tags/items/boats.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:boats,data/minecraft/tags/items/boats.json,aether-1.20.1-1.5.2-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:boats,data/minecraft/tags/items/boats.json,aether-redux-2.0.19-1.20.1-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:boats,data/minecraft/tags/items/boats.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:boats,data/minecraft/tags/items/boats.json,twilightforest-1.20.1-4.3.2508-universal.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,Patchouli-1.20.1-85-FORGE.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,[1.20.1] SecurityCraft v1.10.1.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,aether-1.20.1-1.5.2-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,alexsmobs-1.22.9.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,fossil-forge-1.20.1-9.3.4.0.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,tombstone-1.20.1-9.0.10.jar,high,item tag
minecraft,tag_item,minecraft:bookshelf_books,data/minecraft/tags/items/bookshelf_books.json,xptome-1.20.1-2.2.1.jar,high,item tag
minecraft,tag_item,minecraft:bows,data/minecraft/tags/items/bows.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:buttons,data/minecraft/tags/items/buttons.json,BetterEnd-20.0.8.jar,high,item tag
minecraft,tag_item,minecraft:buttons,data/minecraft/tags/items/buttons.json,BetterNether-20.0.10.jar,high,item tag
minecraft,tag_item,minecraft:buttons,data/minecraft/tags/items/buttons.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:buttons,data/minecraft/tags/items/buttons.json,[1.20.1] SecurityCraft v1.10.1.jar,high,item tag
minecraft,tag_item,minecraft:buttons,data/minecraft/tags/items/buttons.json,friendsandfoes-forge-mc1.20.1-3.0.9.jar,high,item tag
minecraft,tag_item,minecraft:buttons,data/minecraft/tags/items/buttons.json,soulfulnether-1.0.2.jar,high,item tag
minecraft,tag_item,minecraft:chest_armor,data/minecraft/tags/items/chest_armor.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:chest_armor,data/minecraft/tags/items/chest_armor.json,mowziesmobs-1.8.2.jar,high,item tag
minecraft,tag_item,minecraft:chest_boats,data/minecraft/tags/items/chest_boats.json,BetterNether-20.0.10.jar,high,item tag
minecraft,tag_item,minecraft:chest_boats,data/minecraft/tags/items/chest_boats.json,BiomesOPlenty-1.20.1-18.0.0.592.jar,high,item tag
minecraft,tag_item,minecraft:chest_boats,data/minecraft/tags/items/chest_boats.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:chest_boats,data/minecraft/tags/items/chest_boats.json,aether-1.20.1-1.5.2-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:chest_boats,data/minecraft/tags/items/chest_boats.json,aether-redux-2.0.19-1.20.1-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:chest_boats,data/minecraft/tags/items/chest_boats.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:chest_boats,data/minecraft/tags/items/chest_boats.json,twilightforest-1.20.1-4.3.2508-universal.jar,high,item tag
minecraft,tag_item,minecraft:cluster_max_harvestables,data/minecraft/tags/items/cluster_max_harvestables.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:cluster_max_harvestables,data/minecraft/tags/items/cluster_max_harvestables.json,advancednetherite-forge-2.1.3-1.20.1.jar,high,item tag
minecraft,tag_item,minecraft:cluster_max_harvestables,data/minecraft/tags/items/cluster_max_harvestables.json,aether-1.20.1-1.5.2-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:cluster_max_harvestables,data/minecraft/tags/items/cluster_max_harvestables.json,alexsmobs-1.22.9.jar,high,item tag
minecraft,tag_item,minecraft:cluster_max_harvestables,data/minecraft/tags/items/cluster_max_harvestables.json,twilightforest-1.20.1-4.3.2508-universal.jar,high,item tag
minecraft,tag_item,minecraft:compasses,data/minecraft/tags/items/compasses.json,NaturesCompass-1.20.1-1.12.0-forge.jar,high,item tag
minecraft,tag_item,minecraft:completes_find_tree_tutorial,data/minecraft/tags/items/completes_find_tree_tutorial.json,soulfulnether-1.0.2.jar,high,item tag
minecraft,tag_item,minecraft:creeper_drop_music_discs,data/minecraft/tags/items/creeper_drop_music_discs.json,fossil-forge-1.20.1-9.3.4.0.jar,high,item tag
minecraft,tag_item,minecraft:d_dub,data/minecraft/tags/items/d_dub.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,item tag
minecraft,tag_item,minecraft:dampens_vibrations,data/minecraft/tags/items/dampens_vibrations.json,[1.20.1] SecurityCraft v1.10.1.jar,high,item tag
minecraft,tag_item,minecraft:decorated_pot_ingredients,data/minecraft/tags/items/decorated_pot_ingredients.json,Galosphere-1.20.1-1.5.2-Forge.jar,high,item tag
minecraft,tag_item,minecraft:decorated_pot_sherds,data/minecraft/tags/items/decorated_pot_sherds.json,Galosphere-1.20.1-1.5.2-Forge.jar,high,item tag
minecraft,tag_item,minecraft:decorated_pot_sherds,data/minecraft/tags/items/decorated_pot_sherds.json,YungsCaveBiomes-1.20.1-Forge-2.0.5.jar,high,item tag
minecraft,tag_item,minecraft:decorated_pot_sherds,data/minecraft/tags/items/decorated_pot_sherds.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:dirt,data/minecraft/tags/items/dirt.json,fossil-forge-1.20.1-9.3.4.0.jar,high,item tag
minecraft,tag_item,minecraft:doors,data/minecraft/tags/items/doors.json,BetterEnd-20.0.8.jar,high,item tag
minecraft,tag_item,minecraft:doors,data/minecraft/tags/items/doors.json,BetterNether-20.0.10.jar,high,item tag
minecraft,tag_item,minecraft:doors,data/minecraft/tags/items/doors.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:doors,data/minecraft/tags/items/doors.json,create-1.20.1-6.0.7.jar,high,item tag
minecraft,tag_item,minecraft:doors,data/minecraft/tags/items/doors.json,supplementaries-1.20-3.1.43-forge.jar,high,item tag
minecraft,tag_item,minecraft:dyeable,data/minecraft/tags/items/dyeable.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:eggs,data/minecraft/tags/items/eggs.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:enchantable/crossbow,data/minecraft/tags/items/enchantable/crossbow.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:enchantable/durability,data/minecraft/tags/items/enchantable/durability.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:enchantable/mining,data/minecraft/tags/items/enchantable/mining.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,item tag
minecraft,tag_item,minecraft:enchantable/sharp_weapon,data/minecraft/tags/items/enchantable/sharp_weapon.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:enchantable/sword,data/minecraft/tags/items/enchantable/sword.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:enchantable/weapon,data/minecraft/tags/items/enchantable/weapon.json,born_in_chaos_[Forge]1.20.1_1.7.5.jar,high,item tag
minecraft,tag_item,minecraft:enchantable/weapon,data/minecraft/tags/items/enchantable/weapon.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:fence_gates,data/minecraft/tags/items/fence_gates.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:fence_gates,data/minecraft/tags/items/fence_gates.json,[1.20.1] SecurityCraft v1.10.1.jar,high,item tag
minecraft,tag_item,minecraft:fence_gates,data/minecraft/tags/items/fence_gates.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:fence_gates,data/minecraft/tags/items/fence_gates.json,soulfulnether-1.0.2.jar,high,item tag
minecraft,tag_item,minecraft:fences,data/minecraft/tags/items/fences.json,BetterEnd-20.0.8.jar,high,item tag
minecraft,tag_item,minecraft:fences,data/minecraft/tags/items/fences.json,BetterNether-20.0.10.jar,high,item tag
minecraft,tag_item,minecraft:fences,data/minecraft/tags/items/fences.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:fences,data/minecraft/tags/items/fences.json,[1.20.1] SecurityCraft v1.10.1.jar,high,item tag
minecraft,tag_item,minecraft:fences,data/minecraft/tags/items/fences.json,soulfulnether-1.0.2.jar,high,item tag
minecraft,tag_item,minecraft:fishes,data/minecraft/tags/items/fishes.json,Aquaculture-1.20.1-2.5.7.jar,high,item tag
minecraft,tag_item,minecraft:fishes,data/minecraft/tags/items/fishes.json,L_Enders_Cataclysm-3.29.jar,high,item tag
minecraft,tag_item,minecraft:fishes,data/minecraft/tags/items/fishes.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:fishes,data/minecraft/tags/items/fishes.json,alexsmobs-1.22.9.jar,high,item tag
minecraft,tag_item,minecraft:fishes,data/minecraft/tags/items/fishes.json,aquamirae-forge-1.20.1-6.4.0.jar,high,item tag
minecraft,tag_item,minecraft:flowers,data/minecraft/tags/items/flowers.json,BiomesOPlenty-1.20.1-18.0.0.592.jar,high,item tag
minecraft,tag_item,minecraft:flowers,data/minecraft/tags/items/flowers.json,alexsmobs-1.22.9.jar,high,item tag
minecraft,tag_item,minecraft:flowers,data/minecraft/tags/items/flowers.json,friendsandfoes-forge-mc1.20.1-3.0.9.jar,high,item tag
minecraft,tag_item,minecraft:flowers,data/minecraft/tags/items/flowers.json,supplementaries-1.20-3.1.43-forge.jar,high,item tag
minecraft,tag_item,minecraft:foot_armor,data/minecraft/tags/items/foot_armor.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:foot_armor,data/minecraft/tags/items/foot_armor.json,mowziesmobs-1.8.2.jar,high,item tag
minecraft,tag_item,minecraft:fox_food,data/minecraft/tags/items/fox_food.json,aether-1.20.1-1.5.2-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:freeze_immune_wearables,data/minecraft/tags/items/freeze_immune_wearables.json,Galosphere-1.20.1-1.5.2-Forge.jar,high,item tag
minecraft,tag_item,minecraft:freeze_immune_wearables,data/minecraft/tags/items/freeze_immune_wearables.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
minecraft,tag_item,minecraft:freeze_immune_wearables,data/minecraft/tags/items/freeze_immune_wearables.json,twilightforest-1.20.1-4.3.2508-universal.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,BetterEnd-20.0.8.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,BetterNether-20.0.10.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,BiomesOPlenty-1.20.1-18.0.0.592.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,FarmersDelight-1.20.1-1.3.2.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,Quark-4.0-462.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,[1.20.1] SecurityCraft v1.10.1.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,aether-1.20.1-1.5.2-neoforge.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,alexscaves-2.0.2.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,soulfulnether-1.0.2.jar,high,item tag
minecraft,tag_item,minecraft:hanging_signs,data/minecraft/tags/items/hanging_signs.json,twilightforest-1.20.1-4.3.2508-universal.jar,high,item tag
minecraft,tag_item,minecraft:head_armor,data/minecraft/tags/items/head_armor.json,irons_spellbooks-1.20.1-3.16.0.jar,high,item tag
